pmid	year	count	title	otherid
1626071	2006	1	Rubinstein-Taybi Syndrome: spectrum of <italic>CREBBP </italic>mutations in Italian patients	17052327
1626074	2006	1	Nuclear trafficking of secreted factors and cell-surface receptors: new pathways to regulate cell proliferation and differentiation, and involvement in cancers	17049074
1609128	2006	11	The Testis-Specific Factor CTCFL Cooperates with the Protein Methyltransferase PRMT7 in <italic>H19</italic> Imprinting Control Region Methylation 	17048991
1635065	2006	1	The eggshell is required for meiotic fidelity, polar-body extrusion and polarization of the <italic>C. elegans </italic>embryo	17042944
1618840	2006	5	Role of seminal plasma in the anti-HIV-1 activity of candidate microbicides	17042959
1751079	2006	1	Bench-to-bedside review: Endotoxin tolerance as a model of leukocyte reprogramming in sepsis	17044947
1679963	2006	1	The Genetics of <italic>PPARG</italic> and the Skeleton	17347532
1618410	2006	1	A simple method to combine multiple molecular biomarkers for dichotomous diagnostic classification	17032455
1618407	2006	2	Exhaustive assignment of compositional bias reveals universally prevalent biased regions: analysis of functional associations in human and <italic>Drosophila</italic>	17032452
1618857	2006	1	Clinicopathological significance of stromal variables: angiogenesis, lymphangiogenesis, inflammatory infiltration, MMP and PINCH in colorectal carcinomas	17026740
1592239	2006	3	Mutation at the <italic>Evi1</italic> Locus in <italic>Junbo</italic> Mice Causes Susceptibility to Otitis Media	17029558
1636486	2006	1	<italic>Alu</italic> elements as regulators of gene expression	17020921
1609183	2006	1	Fusion of the BCL9 HD2 domain to E1A increases the cytopathic effect of an oncolytic adenovirus that targets colon cancer cells	17020613
1609179	2006	1	Loss of imprinting at the <italic>Dlk1</italic>-<italic>Gtl2 </italic>locus caused by insertional mutagenesis in the <italic>Gtl2 </italic>5' region	17014736
2118114	2006	1	Bony Immunology: 1st Annual International Conference on Osteoimmunology Crete, Greece, May 28&#x2013;June 2, 2006	
1599745	2006	1	Effects of prostratin on Cyclin T1/P-TEFb function and the gene expression profile in primary resting CD4<sup>+ </sup>T cells	17014716
1847479	2006	2	Nuclear receptors of the honey bee: annotation and expression in the adult brain	17069634
1761132	2006	2	Comparative analysis of serine protease-related genes in the honey bee genome: possible involvement in embryonic development and innate immunity	17069636
1636469	2006	2	Non-random, individual-specific methylation profiles are present at the sixth CTCF binding site in the human <italic>H19/IGF2</italic> imprinting control region	17012269
1584324	2006	1	Phylogenetic Reconstruction of Orthology, Paralogy, and Conserved Synteny for Dog and Human	17009864
1584276	2006	1	Evidence for Diversity in Transcriptional Profiles of Single Hematopoietic Stem Cells	17009876
1584267	2006	3	A Look to Future Directions in Gene Therapy Research for Monogenic Diseases	17009872
1635253	2006	1	Evolution of variants of yeast site-specific recombinase Flp that utilize native genomic sequences as recombination target sites	17003057
1636432	2006	1	Multiple pathways regulate intracellular shuttling of MoKA, a co-activator of transcription factor KLF7	16990251
1590034	2006	7	Coding limits on the number of transcription factors	16984633
1635291	2006	2	XE7: A novel splicing factor that interacts with ASF/SF2 and ZNF265	16982639
1635273	2006	3	Sequence-specific binding of single-stranded RNA: is there a code for recognition?	16982642
1635269	2006	1	Transcriptome response to heavy metal stress in <italic>Drosophila</italic> reveals a new zinc transporter that confers resistance to zinc	16973896
1635278	2006	12	Zfp206 regulates ES cell gene expression and differentiation	16971461
1794554	2006	1	Multiplatform genome-wide identification and modeling of functional human estrogen receptor binding sites	16961928
1636376	2006	2	The <italic>Drosophila G9a</italic> gene encodes a multi-catalytic histone methyltransferase required for normal development	16963494
1599759	2006	1	Scanning sequences after Gibbs sampling to find multiple occurrences of functional elements	16961919
1553488	2006	16	Expansion of Protein Domain Repeats	16933986
5054036	2006	4	Characterization of Binding Sites of Eukaryotic Transcription Factors	16970547
1560149	2006	3	The DNA polymerase activity of Pol &#x3B5; holoenzyme is required for rapid and efficient chromosomal DNA replication in <italic>Xenopus </italic>egg extracts	16925818
1551925	2006	1	Shavenbaby Couples Patterning to Epidermal Cell Shape Control	16933974
1560148	2006	2	Highlights of the XXI annual meeting of the Brazilian Society of Protozoology, the XXXII annual meeting on Basic Research in Chagas' disease &amp; an international symposium on vesicle trafficking in parasitic Protozoa &#x2013; 7 to 9 November 2005, Caxambu, Minas Gerais, Brazil	16916462
1578568	2006	1	Cell organisation, sulphur metabolism and ion transport-related genes are differentially expressed in <italic>Paracoccidioides brasiliensis </italic>mycelium and yeast cells	16907987
1560137	2006	1	Cross genome comparisons of serine proteases in Arabidopsis and rice	16895613
1559616	2006	2	Genomic structure and expression of uncoupling protein 2 genes in rainbow trout (<italic>Oncorhynchus mykiss</italic>)	16899121
1540740	2006	1	Engineering a high-affinity methyl-CpG-binding protein	16893950
2064240	2006	2	Supervillin modulation of focal adhesions involving TRIP6/ZRP-1	16880273
2064238	2006	2	Transport of PIP<sub>3</sub> by GAKIN, a kinesin-3 family protein, regulates neuronal cell polarity	16864656
2064233	2006	2	Identification of Golgi-localized acyl transferases that palmitoylate and regulate endothelial nitric oxide synthase	16864653
2064230	2006	2	LMP4 regulates Tbx5 protein subcellular localization and activity	16880269
1540727	2006	1	Genomic scale sub-family assignment of protein domains	16877569
1779574	2006	1	Phylogenetically widespread alternative splicing at unusual GYNGYN donors	16869967
1562362	2006	1	Alterations in gene expression in T1&#x3B1; null lung: a model of deficient alveolar sac development	16869965
1779571	2006	3	The cnidarian-bilaterian ancestor possessed at least 56 homeoboxes: evidence from the starlet sea anemone, <italic>Nematostella vectensis</italic>	16867185
1569822	2006	3	Expression profiling of clonal lymphocyte cell cultures from Rett syndrome patients	16859563
1513265	2006	1	Lysine 63-Polyubiquitination Guards against Translesion Synthesis&#x2013;Induced Mutations	16789823
1564410	2006	2	Flow-cytometric assessment of cellular poly(ADP-ribosyl)ation capacity in peripheral blood lymphocytes	16854233
1524911	2006	8	Differential recruitment of DNA Ligase I and III to DNA repair sites	16855289
1538883	2006	28	Zinc Finger Tools: custom DNA-binding domains for transcription factors and nucleases	16845061
1538836	2006	2	PAST: fast structure-based searching in the PDB	16844992
1538779	2006	1	CASTp: computed atlas of surface topography of proteins with structural and topographical mapping of functionally annotated residues	16844972
1500810	2006	1	Genetic Regulation of Unsaturated Fatty Acid Composition in <named-content content-type="genus-species">C. elegans</named-content>	16839188
2118353	2006	1	X-linked susceptibility to mycobacteria is caused by mutations in NEMO impairing CD40-dependent IL-12 production	16818673
1538635	2006	1	ProtRepeatsDB: a database of amino acid repeats in genomes	16827924
1487179	2006	1	Potent Induction of <named-content content-type="genus-species">Arabidopsis thaliana</named-content> Flowering by Elevated Growth Temperature	16839183
1487173	2006	1	Critical Role of Bcr1-Dependent Adhesins in <named-content content-type="genus-species">C. albicans</named-content> Biofilm Formation In Vitro and In Vivo	16839200
1553470	2006	2	Involvement of HTLV-I Tax and CREB in aneuploidy: a bioinformatics approach	16822311
2064155	2006	2	Palmitoylation by the DHHC protein Pfa4 regulates the ER exit of Chs3	16818716
3807503	2006	1	The L1 Retrotranspositional Stimulation by Particulate and Soluble Cadmium Exposure is Independent of the Generation of DNA Breaks	16823085
1484593	2006	1	Shoot Meristem Function and Leaf Polarity: The Role of Class III HD&#x2013;ZIP Genes	16846251
1904106	2006	3	Genes invoked in the ovarian transition to menopause	16807318
2360493	2006	1	Nuclear ING2 expression is reduced in human cutaneous melanomas	16755297
1481523	2006	2	Formation of the Ascidian Epidermal Sensory Neurons: Insights into the Origin of the Chordate Peripheral Nervous System	16787106
1557865	2006	2	Zinc, oxidative stress, genetic background and immunosenescence: implications for healthy ageing	16800874
2854958	2006	1	Charcot-Marie-Tooth Disease: Seventeen Causative Genes	20396492
1586020	2006	40	The maize <italic>INDETERMINATE1 </italic>flowering time regulator defines a highly conserved zinc finger protein family in higher plants	16784536
1559912	2006	1	Intronic MicroRNA (miRNA)	17057362
1540423	2006	1	A systematic search for positive selection in higher plants (Embryophytes)	16784532
1479088	2006	16	Ultra-Fast Evaluation of Protein Energies Directly from Sequence	16789811
1525187	2006	1	Transcriptome analysis of <italic>Deinagkistrodon acutus </italic>venomous gland focusing on cellular structure and functional aspects using expressed sequence tags	16776837
1539019	2006	1	Wheat EST resources for functional genomics of abiotic stress	16772040
2118305	2006	2	SAP regulates T cell&#x2013;mediated help for humoral immunity by a mechanism distinct from cytokine regulation	16754717
1525168	2006	2	Patterns of MADS-box gene expression mark flower-type development in <italic>Gerbera hybrida </italic>(Asteraceae)	16762082
1513553	2006	2	Genomic analysis of <italic>Xenopus </italic>organizer function	16756679
1472246	2006	1	Structural Basis for a Munc13&#x2013;1 Homodimer to Munc13&#x2013;1/RIM Heterodimer Switch	16732694
2063887	2006	4	Asi1 is an inner nuclear membrane protein that restricts promoter access of two latent transcription factors	16735580
1779512	2006	1	RNA interference pinpoints regulators of cell size and the cell cycle	16737557
1464810	2006	1	Protein Family Expansions and Biological Complexity	16733546
1524935	2006	1	Genetic diversity among five T4-like bacteriophages	16716236
1523346	2006	2	Topology and weights in a protein domain interaction network &#x2013; a novel way to predict protein interactions	16716232
2063865	2006	2	M line&#x2013;deficient titin causes cardiac lethality through impaired maturation of the sarcomere	16702235
1463046	2006	1	Diverse Chromatin Remodeling Genes Antagonize the Rb-Involved SynMuv Pathways in <named-content content-type="genus-species">C. elegans</named-content>	16710447
1524963	2006	1	An active form of Vav1 induces migration of mammary epithelial cells by stimulating secretion of an epidermal growth factor receptor ligand	16709244
1526750	2006	9	Functional studies of BCL11A: characterization of the conserved BCL11A-XL splice variant and its interaction with BCL6 in nuclear paraspeckles of germinal center B cells	16704730
1481619	2006	1	Bounded search for de novo identification of degenerate cis-regulatory elements	16700920
1458433	2006	1	An amphioxus LIM-homeobox gene, <italic>AmphiLim1/5</italic>, expressed early in the invaginating organizer region and later in differentiating cells of the kidney and central nervous system	16763670
1464382	2006	1	Alpha thalassaemia-mental retardation, X linked	16722615
1450008	2006	1	Whole-Genome Analysis of the SHORT-ROOT Developmental Pathway in<italic>Arabidopsis</italic>	16640459
